"FileName","Extension","ArtifactType","Gate","Family","Stage","ExpectedBucket","Directory","FullPath","SizeKB","LastWriteTime"
"middleware-build-manifest.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server\middleware-build-manifest.js","0,3","01.08.2026 14:45:42"
"middleware-manifest.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server\middleware-manifest.json","0,1","01.08.2026 14:45:42"
"next-font-manifest.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server\next-font-manifest.js","0,1","01.08.2026 14:45:42"
"next-font-manifest.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server\next-font-manifest.json","0,1","01.08.2026 14:45:42"
"pages-manifest.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server\pages-manifest.json","0","01.08.2026 14:45:42"
"server-reference-manifest.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server\server-reference-manifest.js","0,1","01.08.2026 14:45:42"
"server-reference-manifest.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\server\server-reference-manifest.json","0,1","01.08.2026 14:45:42"
"[next]_internal_font_google_geist_a71539c9_module_css_1igg3k2._.single.css",".css","CSS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[next]_internal_font_google_geist_a71539c9_module_css_1igg3k2._.single.css","2,1","24.07.2026 15:24:23"
"[next]_internal_font_google_geist_a71539c9_module_css_1igg3k2._.single.css.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[next]_internal_font_google_geist_a71539c9_module_css_1igg3k2._.single.css.map","3,1","24.07.2026 15:24:23"
"[next]_internal_font_google_geist_mono_8d43a2aa_module_css_1igg3k2._.single.css",".css","CSS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[next]_internal_font_google_geist_mono_8d43a2aa_module_css_1igg3k2._.single.css","2,4","24.07.2026 15:24:23"
"[next]_internal_font_google_geist_mono_8d43a2aa_module_css_1igg3k2._.single.css.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[next]_internal_font_google_geist_mono_8d43a2aa_module_css_1igg3k2._.single.css.map","3,6","24.07.2026 15:24:23"
"[root-of-the-server]__0rt9nip._.css",".css","CSS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[root-of-the-server]__0rt9nip._.css","19,5","24.07.2026 15:24:23"
"[root-of-the-server]__0rt9nip._.css.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[root-of-the-server]__0rt9nip._.css.map","22,7","24.07.2026 15:24:23"
"[turbopack]_browser_dev_hmr-client_hmr-client_ts_0gmdcb4._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[turbopack]_browser_dev_hmr-client_hmr-client_ts_0gmdcb4._.js","0,3","24.07.2026 15:24:23"
"[turbopack]_browser_dev_hmr-client_hmr-client_ts_0gvagl_._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[turbopack]_browser_dev_hmr-client_hmr-client_ts_0gvagl_._.js","0,7","24.07.2026 15:24:23"
"[turbopack]_browser_dev_hmr-client_hmr-client_ts_0gvagl_._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[turbopack]_browser_dev_hmr-client_hmr-client_ts_0gvagl_._.js.map","0,1","24.07.2026 15:24:23"
"[turbopack]_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[turbopack]_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js","15,2","24.07.2026 15:24:23"
"[turbopack]_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\[turbopack]_browser_dev_hmr-client_hmr-client_ts_1mojsay._.js.map","26,9","24.07.2026 15:24:23"
"_05w_gwh._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\_05w_gwh._.js","28","24.07.2026 15:24:23"
"_05w_gwh._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\_05w_gwh._.js.map","26,8","24.07.2026 15:24:23"
"0vvp_@swc_helpers_cjs_0vb02wp._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\0vvp_@swc_helpers_cjs_0vb02wp._.js","2","24.07.2026 15:24:23"
"0vvp_@swc_helpers_cjs_0vb02wp._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\0vvp_@swc_helpers_cjs_0vb02wp._.js.map","3,5","24.07.2026 15:24:23"
"1e9k_next_dist_0_-eu97._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_0_-eu97._.js","141,4","24.07.2026 15:30:45"
"1e9k_next_dist_0_-eu97._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_0_-eu97._.js.map","169,4","24.07.2026 15:30:45"
"1e9k_next_dist_1f2ygab._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_1f2ygab._.js","258,2","24.07.2026 15:24:23"
"1e9k_next_dist_1f2ygab._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_1f2ygab._.js.map","347,8","24.07.2026 15:24:23"
"1e9k_next_dist_build_polyfills_polyfill-nomodule.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_build_polyfills_polyfill-nomodule.js","110","24.07.2026 15:24:23"
"1e9k_next_dist_build_polyfills_polyfill-nomodule.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_build_polyfills_polyfill-nomodule.js.map","113,1","24.07.2026 15:24:23"
"1e9k_next_dist_client_00nsnp1._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_client_00nsnp1._.js","776,7","24.07.2026 15:24:23"
"1e9k_next_dist_client_00nsnp1._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_client_00nsnp1._.js.map","1043,3","24.07.2026 15:24:23"
"1e9k_next_dist_client_components_builtin_global-error_1x4vrfc.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_client_components_builtin_global-error_1x4vrfc.js","0,2","24.07.2026 15:24:23"
"1e9k_next_dist_compiled_13fjdbf._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_compiled_13fjdbf._.js","144,6","24.07.2026 15:24:23"
"1e9k_next_dist_compiled_13fjdbf._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_compiled_13fjdbf._.js.map","197","24.07.2026 15:24:23"
"1e9k_next_dist_compiled_next-devtools_index_1jkb7_k.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_compiled_next-devtools_index_1jkb7_k.js","729,2","24.07.2026 15:24:23"
"1e9k_next_dist_compiled_next-devtools_index_1jkb7_k.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_compiled_next-devtools_index_1jkb7_k.js.map","2560,8","24.07.2026 15:24:23"
"1e9k_next_dist_compiled_react-dom_002ng26._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_compiled_react-dom_002ng26._.js","1035","24.07.2026 15:24:23"
"1e9k_next_dist_compiled_react-dom_002ng26._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_compiled_react-dom_002ng26._.js.map","1820,7","24.07.2026 15:24:23"
"1e9k_next_dist_compiled_react-server-dom-turbopack_1f8e3pv._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_compiled_react-server-dom-turbopack_1f8e3pv._.js","171,5","24.07.2026 15:24:23"
"1e9k_next_dist_compiled_react-server-dom-turbopack_1f8e3pv._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\1e9k_next_dist_compiled_react-server-dom-turbopack_1f8e3pv._.js.map","308,1","24.07.2026 15:24:23"
"apps_web_1anvha4._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\apps_web_1anvha4._.js","0,7","24.07.2026 15:24:23"
"apps_web_1bc77ad._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\apps_web_1bc77ad._.js.map","155,5","24.07.2026 15:24:23"
"apps_web_src_app_admin_page_tsx_1x4vrfc._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\apps_web_src_app_admin_page_tsx_1x4vrfc._.js","0,2","24.07.2026 15:28:42"
"apps_web_src_app_globals_css_1igg3k2._.single.css",".css","CSS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\apps_web_src_app_globals_css_1igg3k2._.single.css","15,2","24.07.2026 15:24:23"
"apps_web_src_app_globals_css_1igg3k2._.single.css.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\apps_web_src_app_globals_css_1igg3k2._.single.css.map","16,1","24.07.2026 15:24:23"
"apps_web_src_app_layout_tsx_1k8vzcy._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\apps_web_src_app_layout_tsx_1k8vzcy._.js","0,3","24.07.2026 15:24:23"
"apps_web_src_app_login_page_tsx_1x4vrfc._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\apps_web_src_app_login_page_tsx_1x4vrfc._.js","0,2","24.07.2026 15:24:23"
"node_modules__pnpm_1acoap4._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\node_modules__pnpm_1acoap4._.js","254","24.07.2026 15:24:23"
"node_modules__pnpm_1acoap4._.js.map",".map","MAP","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\node_modules__pnpm_1acoap4._.js.map","343","24.07.2026 15:24:23"
"turbopack-apps_web_1bc77ad._.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\chunks\turbopack-apps_web_1bc77ad._.js","90,3","24.07.2026 15:24:23"
"_buildManifest.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\development","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\development\_buildManifest.js","0,2","01.08.2026 14:45:42"
"_clientMiddlewareManifest.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\development","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\development\_clientMiddlewareManifest.js","0,1","01.08.2026 14:45:42"
"_ssgManifest.js",".js","JS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\development","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\development\_ssgManifest.js","0,1","01.08.2026 14:45:42"
"4fa387ec64143e14-s.2tuy5pz7dlieh.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\4fa387ec64143e14-s.2tuy5pz7dlieh.woff2","12,6","24.07.2026 15:24:23"
"53b9e256198e5412-s.390ncx5urfkfu.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\53b9e256198e5412-s.390ncx5urfkfu.woff2","7,8","24.07.2026 15:24:23"
"5ce348bf30bf5439-s.31988l_ccedte.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\5ce348bf30bf5439-s.31988l_ccedte.woff2","6,1","24.07.2026 15:24:23"
"6306c77e7c8268e4-s.2dbetqa9o8jxf.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","QA / REVIEW","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\6306c77e7c8268e4-s.2dbetqa9o8jxf.woff2","5,8","24.07.2026 15:24:23"
"7178b3e590c64307-s.21jp631_3pja2.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\7178b3e590c64307-s.21jp631_3pja2.woff2","16,2","24.07.2026 15:24:23"
"797e433ab948586e-s.p.0r6juujl39pe6.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\797e433ab948586e-s.p.0r6juujl39pe6.woff2","22,6","24.07.2026 15:24:23"
"7d817b4c03b0c5f1-s.1uyisp29ctx0d.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\7d817b4c03b0c5f1-s.1uyisp29ctx0d.woff2","7,5","24.07.2026 15:24:23"
"8a480f0b521d4e75-s.1qq4vpdcun5oj.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\8a480f0b521d4e75-s.1qq4vpdcun5oj.woff2","14,6","24.07.2026 15:24:23"
"bbc41e54d2fcbd21-s.1rgnod-3esatf.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\bbc41e54d2fcbd21-s.1rgnod-3esatf.woff2","14,4","24.07.2026 15:24:23"
"caa3a2e1cccd8315-s.p.0wgildi0cnwt9.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\caa3a2e1cccd8315-s.p.0wgildi0cnwt9.woff2","28,6","24.07.2026 15:24:23"
"favicon.2vob68tjqpejf.ico",".ico","ICO","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\favicon.2vob68tjqpejf.ico","25,3","24.07.2026 15:24:23"
"fef07dbb0973bf53-s.3p2_lha1f2xer.woff2",".woff2","WOFF2","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\static\media\fef07dbb0973bf53-s.3p2_lha1f2xer.woff2","7,1","24.07.2026 15:24:23"
"trace","","","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\trace","71,6","01.08.2026 14:45:46"
"cache-life.d.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\types","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\types\cache-life.d.ts","5,7","01.08.2026 14:45:42"
"routes.d.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\types","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\types\routes.d.ts","2","01.08.2026 14:45:42"
"validator.ts",".ts","TS","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\types","C:\Abay-Germes\HouseMaster\apps\web\.next\dev\types\validator.ts","4","01.08.2026 14:45:42"
"build-diagnostics.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\diagnostics","C:\Abay-Germes\HouseMaster\apps\web\.next\diagnostics\build-diagnostics.json","0,1","19.08.2026 11:25:46"
"framework.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\diagnostics","C:\Abay-Germes\HouseMaster\apps\web\.next\diagnostics\framework.json","0","19.08.2026 11:25:20"
"route-bundle-stats.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next\diagnostics","C:\Abay-Germes\HouseMaster\apps\web\.next\diagnostics\route-bundle-stats.json","2,1","19.08.2026 11:25:48"
"export-marker.json",".json","JSON","UNCLASSIFIED","OTHER","OUTSIDE A3 PRODUCTION","GENERAL / SOURCE","C:\Abay-Germes\HouseMaster\apps\web\.next","C:\Abay-Germes\HouseMaster\apps\web\.next\export-marker.json","0,1","19.08.2026 11:25:47"
